,loopless
TRE6PP,0.0
NTPPD7,0.0
NTPPD8,0.0
P5CR1,0.16069143646738854
NTPPD5,0.0
NTPPD6,0.0
P5CR2,0.0
NTPPD3,0.0
NTPPD4,0.0
NTPPD2,0.0
GLUDC,0.0
ACMANAPP,0.0
IPPS,0.08413332982545318
NTPPD9,0.0
ASP4DC,0.0
DAGK,0.0022564494589202007
PPPNt2r,0.0
IMLTAP,0.0
UAPGR,0.014221320119244958
FPGLUS1,0.0017705543548459976
DMPPS,0.001048111292788352
FPGLUS2,0.0
GTPDPK,0.0
IGPDH,0.03594201638137176
PRAZCFT,0.05847522406631417
BIPHED2,0.0
PRASUCS,0.02253320768494241
BIPHED1,0.0
PSUDS,0.0
CITL,0.0
BZOTD1p,0.0
MSDHA,0.23487458264941002
CYNTt2,0.0
ACOADG,0.0
4CBMCLC,0.0019767634965750505
FLALDTHR,0.0
PGAMT,-0.09485027964531419
SULabc,0.0
CSNt2,0.0
PPBNGS,0.0002104755377648254
SERD_L,0.0
Protein,0.16117496135144288
MACR4,0.0
CS,1.7451029868869141
PROtr,0.0
MACR1,0.0
UROCH,0.0
RBFK,0.0027304934628950323
MACR3,0.0
PRAMPC,0.03594201638137176
MACR2,0.0
ARGabc,0.0
ACDH3,0.0
HMB4DPR,0.007073684627312431
ACDH4,0.0
ACDH5,0.0
AMPN,0.0
ACDH6,0.0
ACDH7,0.0
4ETHPMH,0.0
SADT,0.048165241023862805
ACDH8,0.0
SADT2,0.0
DNTPPA,0.0
HPPH,0.0
TYRTRS,0.0
CATL,0.0
FTHFD,0.0
ADSL1r,0.02253320768494241
ADSUCL1,0.035563729266202604
PMANM,0.0
AGDC,0.0
CITt,0.0
HBDH,0.0
ENO,1.7995153624894726
ALAAPT,0.0
AACOAS,0.0
ALDD2x,0.0
AACOAR,0.0
BZOTCOA,0.0
CYSS,0.022538422168983385
MALS,0.0017705543548459976
CYSST4,0.0
PRMIIZCI,0.03594201638137176
TAGL1_Nlimit,0.0
ACDH2,0.0
ACDH1,0.0
PPCOAT,0.005077395258302725
IPPMD,0.0
GTPCII,0.0027304934628950323
U23GAAT,0.0022564494589202007
DLDHD,0.0
NNDPR,0.002246968578840658
PHETA2,-0.06930523338112043
PHETA1,0.0
GLUDy,0.0
GDH1,-1.9586301567557385
HISTP,0.03594201638137176
CHLabc,0.0
BHMT,0.0
FORt,0.0
KNt,0.0
HISTRS,0.0
DGK1,0.0
PPLCc,0.0
ACOTA,-0.07349578237625795
PPLCg,0.0
ALHD10,0.0
LYSt,0.0
TYRtr,0.0
PPLCe,0.0
CDS,0.01863514384025462
ALHD13,0.0
ALHD14,0.0
GTHPe,0.0
PHACA,0.0
ALHD11,0.0
ALHD12,0.0
VALtr,0.0
ALHD15,0.0
ALHD16,0.0
PSCIT,0.1111182847517117
AC4HB,0.0
DXPS,0.014286738191793474
PGLCED,0.2601926803467022
OHPHM,0.0009954924083471455
PIt2r,6.635547086418691
NADTRHD,0.1813390443446847
CNITRT,-2.220446049250313e-13
HMR_0629,0.0
DALAT,0.014221320119244958
IPPMIa,-0.08413332982545318
IPMALD2,-0.08413332982545318
PPLDe,0.0
AMALT3,0.0
AMALT4,0.0
AMALT1,0.0
AOXSr,0.0
AMALT2,0.0
4HPHEACt,0.0
CYTTS5,0.0
ALCD2x,0.0
CYTTS4,0.02562681885487942
ACFM1,0.0
SLCYSS,0.0
CYTTS1,0.0
ACFM3,0.0
ACFM2,0.0
CYTTS3,0.0
CYTTS2,0.0
PIabc,0.0
MCITD,0.0
GLUabc,0.0
ACLDc,0.0
METTRSS,0.0
ALLTNt2r,0.0
G5TDPDP,0.0
ANt,0.0
HSTPT,0.03594201638137176
U3AGDA,0.0022564494589202007
3OXCOAT,0.0019767634965750505
OBUTt,0.0
ARBt2r,0.0
GMHEPK,0.003384674188380301
HPYRRy,0.0
ACLDn,0.0
GMAND,0.0
ASNtr,0.0
3HCINNMH,0.0
ACNAMt2,0.0
CINNDO,0.0
FLALDO,0.0
PPNDH,0.06930523338112043
PPND,0.03875309732494252
ALCD19,0.0
CARHM2,0.0
CARHM1,0.0
GLYCTO1,0.0017705543548459976
SUCCt2_2,0.0
ALCDgl,0.0
SUCCt_3,0.0
RMNt,0.0
MOBDabc,0.0
FAMC141,0.0
PPCSYN2,0.0
HOGAD,0.0
TAGL1,0.0
TAGL2,0.0
GLYC3Pt6,0.0
PROTCC2,0.0
PROabc,0.0
PROTCC1,0.0019767634965750505
P5CD1p,0.0
PRAIS,0.025505463589864608
GLYBt2r,0.0
ADOCBIK,0.0
FUMt2_2,0.0
FUMt2_3,0.0
FAMC140,0.0
MCLACTt,0.0
2HCHCCOA,0.0
FRUpts,0.0
SBTpts,0.0
ACCOAA3,0.0
ACCOAA2,0.0
C23DDTp,0.0
ACCOAA1,0.0
2HOHPHODB,0.0
PRAI,0.0012893996908027654
GLUK,0.0
OGDH3,0.0
OGDH2,0.0
MME,0.0
OGDH1,0.0
CCPPAMD,0.0
GNK,0.0
PPSERS,0.013132559553115765
EDD,2.2084184911471043
HXPRT,0.0
BNTP,0.0
MMM,0.0
INSt2,0.0
EDA,2.2084184911471043
PPCSYN1,0.0
OMPDC,0.03670475318376725
G5SADs,0.16069143646738854
SERTRS,0.0
MMCS,0.0
FAMC151,0.0
OXGDC2,0.0
FAMC150,0.0
QDPQ2,0.0
QDPQ1,0.0
DADA,0.0
FAMC120,0.0
GLYAMT,-0.12287860542433149
LALDO2x,0.0
ALHD6,0.0
ALHD7,0.0
ALDD4,0.0
ALHD5,0.0
GLYBabc,0.0
ALHD8,0.0
LCARR,0.0
ALHD9,0.0
ALAALAL,0.014221320119244958
PHEtr,0.0
PRPPS,0.10168860142464704
GL3PD,0.0
CRTNh,0.0
GLXt,0.0
LCTSt,0.0
TOCHECK,0.0
QULNS,0.002246968578840658
DDGLK,0.0
G1PACT,0.09485027964531419
ME1,0.0
ME2,0.0
C23DDT1,0.0
PROTRS,0.0
HMSALD1,0.0
PROTCDp,0.0
BPNT,0.048165241023862805
HMSALD2,0.0
HMSALD3,0.0
ABUTt,0.0
HEXf,2.423335584207165
MAAMPT,0.0
NMNP,0.0
3HPPPNH,0.0
CDPDGP,0.0
ABTA,0.0
DHORD_NAD,0.03670475318376725
ADEtr,0.0
RBFSa,0.0054609869257900645
GTHHR,0.0
KARI,-0.19589157398253973
KARIS2,0.04931953817354152
F26BP,0.0
TRE6PS,0.0
RBFS2,0.0027304934628950323
LYSabc,0.0
FAMC180,0.0
ASPOX2,0.002246968578840658
DMOAT2,0.0011282247294601003
OMCDC,0.08413332982545318
FAMC181,0.0
ASPO1,0.0
LEUD1,0.0
LEUD2,0.0
GLYD,0.0
MALt2_2,0.0
MALt2_3,0.0
METDabc,0.0
ADNtr,0.0
FAMC190,0.0
TRPtr,0.0
ADSS,0.035563729266202604
DHRT_2mbcoa,0.0
DHRT_ibcoa,0.0
DHRT_ivcoa,0.0
ALHD1,0.0
ALHD2,0.0
ALDD19xr,0.0
LACDH,0.0
MALEAI,0.0
MCOATA,0.25791413380056794
ISOVC,0.0
GK1,0.022911494800111575
PSDC_BS,0.013132559553115765
GLUS,0.0
PLIPASA1S,0.0
HPYRRx,0.0
FAMC161,0.0
PRATPP,0.03594201638137176
PSP_L,0.2601926803467022
CYNL,0.0
FAMC160,0.0
Kabc,0.0
GLUR,-0.014221320119244958
ACCOAC,0.25791413380056794
PSERT,0.2601926803467022
PHENOLt,0.0
12PPDt,0.0
PYRtr,0.0
HPCOR,0.0
3PGt,0.0
4OXCTT,0.0
DADH,0.0
CATCHDG5,0.0
CATCHDG6,0.0
GLUt4,0.0
1MNAPTH,0.0
CATCHDG7,0.0
HCINNMt2r,0.0
CATCHDG1,0.0
CATCHDG2,0.0
CATCHDG3,0.0
CATCHDG4,0.0
6PYRTP,0.0
FAMC170,0.0
FAMC171,0.0
HPYRI,0.0
BP23Dt,0.0
ASPabc,0.0
TAURabc,0.0
NHFRBO,0.0
FEabc,0.0
GHMT3,0.12805374381572474
PLIPASA1E,0.0
DCMPDA,0.0
PLIPASA1C,0.0
2HPAC,0.0
UPP3S,5.261888444120635e-05
ASNTRS,0.0
HCO3E,0.36811466936059317
PRUK,0.0
RBPC,0.0
4HBADH,0.0029722559049221962
THZPSN,0.0029722559049221962
MTHF3ES_c,0.028613296079920858
HYDS,0.0
EX_h2_e,0.0
H2td,0.0
