locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_B1938,0.25,1.8656950987781732e-6,9.819,1.9000866674591844e-7
H16_B1937,0.25,6.459583953014571e-6,34.173,1.890259547892948e-7
H16_B1936,0.25,3.0333947639746543e-5,34.978,8.672293338597559e-7
H16_B1934,0.25,1.1090515600197158e-4,15.675,7.075289059136943e-6
H16_B1933,0.25,3.506193654924178e-5,54.498,6.433618949180112e-7
H16_B1932,0.25,4.2159485383467517e-5,49.09,8.588202359638932e-7
H16_B1931,0.25,0.0016119238382789312,82.043,1.964730492886573e-5
H16_B1930,0.25,3.332287414934917e-6,8.196,4.0657484320826217e-7
H16_B1929,0.25,3.473973929814749e-5,7.176,4.841100794056228e-6
H16_B1928,0.25,3.6036736318310677e-6,10.767,3.3469616716179697e-7
H16_B1927,0.25,1.2451486874989616e-5,11.905,1.0459039794195394e-6
H16_B1926,0.25,5.051178263112844e-6,12.999,3.8858206501368136e-7
H16_B1925,0.25,3.9673341709418625e-5,9.335,4.249956262390854e-6
H16_B1923,0.25,2.1954826176717947e-5,18.22,1.2049849712797995e-6
H16_B1922,0.25,3.5885590345547834e-6,33.192,1.08115179397288e-7
H16_B1921,0.25,1.1738450017177018e-6,24.421,4.806703254238982e-8
H16_B1920,0.25,2.597793982719738e-5,22.964,1.1312462910293234e-6
H16_B1919,0.25,2.411946599452484e-6,47.624,5.064561144491189e-8
H16_B1918,0.25,4.350453506031227e-6,57.359,7.584604867642789e-8
H16_B1917,0.25,1.9159864730032402e-5,53.621,3.573201680317861e-7
H16_B1916,0.25,1.2749329642637355e-7,16.675,7.645774898133347e-9
H16_B1915,0.25,9.94497487310022e-5,34.897,2.8498079700547955e-6
H16_B1914,0.25,1.1855085246249712e-5,60.409,1.962470036956366e-7
H16_B1913,0.25,3.396038119705605e-6,54.603,6.21950830486531e-8
H16_B1912,0.25,NaN,46.44,0
H16_B1911,0.25,1.1540525464513946e-4,73.897,1.561704191579353e-6
H16_B1910,0.25,2.007003925764239e-4,30.993,6.4756684598594485e-6
H16_B1909,0.25,2.7867034183046082e-5,33.091,8.421333348356375e-7
H16_B1908,0.25,4.0286706855421895e-6,43.458,9.270262519080928e-8
H16_B1906,0.25,3.0140525802002266e-5,34.745,8.674780774788391e-7
H16_B1903,0.25,7.898880178718196e-6,40.033,1.9730922435785964e-7
H16_B1902,0.25,2.592824645844151e-7,12.632,2.0525844251457815e-8
H16_B1900,0.25,9.056102151119594e-6,36.759,2.463642142365025e-7
H16_B1899,0.25,1.988566796862654e-5,15.991,1.2435537470218584e-6
H16_B1898,0.25,1.8581887278399164e-5,75.287,2.468140220542612e-7
H16_B1897,0.25,5.32437735782261e-5,34.501,1.543253052903571e-6
H16_B1896,0.25,3.926773949677103e-7,18.548,2.117087529478705e-8
H16_B1895,0.25,3.926805305280225e-6,38.148,1.0293607280277406e-7
H16_B1894,0.25,7.807621322985091e-8,26.897,2.9027851890489982e-9
H16_B1893,0.25,9.013280540913994e-6,53.445,1.6864590777273823e-7
H16_B1892,0.25,NaN,14.76,0
H16_B1891,0.25,2.029978742911838e-6,57.345,3.53994026142094e-8
H16_B1890,0.25,2.5974690751262066e-5,51.114,5.081717484693443e-7
H16_B1889,0.25,1.5279726072219902e-4,30.081,5.079527300362322e-6
H16_B1888,0.25,4.430905012710585e-6,37.631,1.177461404881769e-7
H16_B1887,0.25,3.534508388936544e-4,62.855,5.623273230350083e-6
H16_B1886,0.25,4.300415837523986e-6,11.001,3.909113569242783e-7
H16_B1883,0.25,5.424335503383736e-6,52.124,1.0406598694236315e-7
H16_B1882,0.25,4.909217786922478e-6,22.504,2.1814867520985058e-7
H16_B1881,0.25,6.456953548782632e-5,32.376,1.9943642045906328e-6
H16_B1880,0.25,2.6111972706770484e-6,27.785,9.397866729087812e-8
H16_B1879,0.25,4.3756322638322005e-6,50.821,8.609890131701858e-8
H16_B1877,0.25,8.597176186440616e-6,36.276,2.3699349946081752e-7
H16_B1876,0.25,2.8504023706478097e-4,24.882,1.1455680293576923e-5
H16_B1874,0.25,1.3682680295805946e-6,53.286,2.5677814615107058e-8
H16_B1873,0.25,1.9134848995985856e-5,46.067,4.1536998276392767e-7
H16_B1871,0.25,1.5543289287321308e-6,36.023,4.3148236646923656e-8
H16_B1870,0.25,8.317541962900166e-5,66.958,1.2422028679022918e-6
H16_B1868,0.25,2.187549622886957e-6,32.186,6.796587407217289e-8
H16_B1867,0.25,4.414341476549324e-6,37.213,1.1862363895814161e-7
H16_B1866,0.25,NaN,36.783,0
H16_B1864,0.25,2.443828012198761e-5,42.178,5.794082251881931e-7
H16_B1863,0.25,2.843529258068504e-5,22.587,1.258922945972685e-6
H16_B1862,0.25,4.423274947589306e-5,58.62,7.545675447951734e-7
H16_B1860,0.25,2.962985744471762e-6,14.173,2.0905847346869132e-7
H16_B1858,0.25,3.823396576669451e-5,41.278,9.262552877245631e-7
H16_B1857,0.25,1.986969514428942e-5,112.69,1.7632172459215032e-7
H16_B1855,0.25,1.8344774336583264e-4,87.896,2.0871000200900226e-6
H16_B1854,0.25,8.304031633041689e-5,22.959,3.6168960464487516e-6
H16_B1853,0.25,1.040980188614145e-6,26.881,3.872550085986924e-8
H16_B1852,0.25,8.702393516029633e-6,47.805,1.8203939997970157e-7
H16_B1851,0.25,8.700893260559148e-6,60.595,1.435909441465327e-7
H16_B1850,0.25,2.58254312635685e-6,29.699,8.695724187201084e-8
H16_B1849,0.25,1.803855371619145e-5,36.323,4.966151946753146e-7
H16_B1848,0.25,3.2027369480034916e-5,35.303,9.072138197896755e-7
H16_B1847,0.25,1.2878243867305845e-5,53.257,2.418131676081237e-7
H16_B1846,0.25,9.369348487976645e-6,34.428,2.721432696635484e-7
H16_B1844,0.25,7.363156745577941e-6,27.821,2.6466182903482767e-7
H16_B1842,0.25,8.412887803488674e-6,59.446,1.4152151201912113e-7
H16_B1840,0.25,3.112553104483583e-6,40.176,7.747294664684347e-8
H16_B1839,0.25,NaN,31.994,0
H16_B1837,0.25,1.5906444307754457e-5,44.491,3.5752049420679365e-7
H16_B1836,0.25,6.435255464169788e-5,41.908,1.5355673055669056e-6
H16_B1835,0.25,1.6324267890219002e-5,50.128,3.25651689479313e-7
H16_B1834,0.25,1.3817349619789993e-6,26.093,5.295423914379333e-8
H16_B1833,0.25,1.5422587910954617e-4,29.918,5.154952841418081e-6
H16_B1831,0.25,2.2119107237345715e-6,32.308,6.846325132272414e-8
H16_B1830,0.25,1.36846403609361e-6,63.808,2.144659033496756e-8
H16_B1829,0.25,4.3195797040955845e-6,39.036,1.1065630966532391e-7
H16_B1828,0.25,5.939894696584236e-5,39.737,1.4948019972781629e-6
H16_B1827,0.25,1.509046991473357e-5,50.499,2.9882710379875975e-7
H16_B1826,0.25,1.0663023998857674e-4,42.958,2.48219749496198e-6
H16_B1822,0.25,3.8039543595467785e-5,34.821,1.0924311075347575e-6
H16_B1821,0.25,1.8756708268025773e-5,35.205,5.327853506043395e-7
H16_B1820,0.25,3.315185836929521e-5,35.601,9.312058191987644e-7
H16_B1819,0.25,1.7736012720697502e-6,37.916,4.6777119740208624e-8
H16_B1818,0.25,3.009781539132934e-6,24.001,1.254023390330792e-7
H16_B1817,0.25,1.3131199008681343e-7,42.272,3.106358584566934e-9
H16_B1814,0.25,4.879792561274491e-6,33.138,1.4725670110672012e-7
H16_B1813,0.25,9.036834092208506e-6,35.047,2.578490053987076e-7
H16_B1812,0.25,1.0831103533812908e-4,33.563,3.227096366180886e-6
H16_B1811,0.25,7.485612713145784e-6,28.405,2.635315160410415e-7
H16_B1809,0.25,1.9957202309814085e-7,23.855,8.366045822600748e-9
H16_B1808,0.25,9.46128809298055e-8,27.222,3.4756035901037946e-9
H16_B1807,0.25,8.762494388711136e-5,28.419,3.0833225619167236e-6
H16_B1806,0.25,3.553525574196162e-5,37.255,9.538385650774829e-7
H16_B1805,0.25,3.1630651318679015e-7,25.955,1.2186727535611255e-8
H16_B1804,0.25,NaN,33.796,0
H16_B1801,0.25,7.3503403988859016e-6,14.651,5.016954746355812e-7
H16_B1799,0.25,1.8570818614522858e-5,33.864,5.48394123981894e-7
H16_B1798,0.25,5.038570699956831e-6,24.106,2.0901728615103424e-7
H16_B1797,0.25,1.0695348416690893e-5,31.207,3.4272273581859494e-7
H16_B1796,0.25,1.3293178437504875e-5,34.114,3.896692981621878e-7
H16_B1794,0.25,1.1088607018900527e-5,39.418,2.8130820992695033e-7
H16_B1793,0.25,7.3781322323929595e-6,33.629,2.1939790753198012e-7
H16_B1792,0.25,2.2367949410141966e-5,39.107,5.719679190462569e-7
H16_B1791,0.25,8.823261851238153e-7,16.636,5.303715948087372e-8
H16_B1789,0.25,NaN,34.735,0
H16_B1787,0.25,4.443679361568203e-6,37.446,1.1866899966800733e-7
H16_B1786,0.25,1.0179298199640555e-5,24.652,4.1291977120073647e-7
H16_B1785,0.25,5.066478445855208e-5,28.218,1.7954775128836942e-6
H16_B1784,0.25,4.4504689510336183e-7,47.207,9.427561486715144e-9
H16_B1783,0.25,3.4728537769548736e-6,51.994,6.679335648257249e-8
H16_B1782,0.25,1.2661010000768518e-6,18.198,6.957363446954895e-8
H16_B1781,0.25,3.1256002171740897e-7,38.641,8.088818139215057e-9
H16_B1780,0.25,NaN,57.412,0
H16_B1778,0.25,4.286959434045219e-6,47.931,8.944022519966658e-8
H16_B1777,0.25,1.6172450178728717e-5,28.953,5.585759741211176e-7
H16_B1774,0.25,3.964446251907266e-6,17.523,2.2624243861823124e-7
H16_B1773,0.25,NaN,27.812,0
H16_B1772,0.25,3.483828117937451e-6,18.312,1.9024836817045933e-7
H16_A1713,0.25,6.831532675459055e-5,40.828,1.6732469568578072e-6
H16_A1714,0.25,7.976262323117993e-5,17.17,4.645464369899821e-6
H16_B1769,0.25,3.59516450707326e-5,33.148,1.0845796147801556e-6
H16_B1768,0.25,5.597291523559452e-7,13.197,4.241336306402555e-8
H16_B1767,0.25,5.5929534668024955e-5,25.53,2.190737746495298e-6
H16_B1765,0.25,3.43319391383989e-5,49.535,6.930844683233854e-7
H16_B1763,0.25,3.3984140577624937e-4,38.339,8.864117628948313e-6
H16_B1762,0.25,8.26693422432764e-7,31.721,2.6061392214393115e-8
H16_B1758,0.25,1.5854585884006855e-7,56.478,2.8072144700603516e-9
H16_B1757,0.25,9.536278566769703e-6,61.098,1.56081681344229e-7
H16_B1755,0.25,9.023350303567254e-7,31.556,2.8594721458889767e-8
H16_B1754,0.25,1.67994981430414e-5,35.029,4.795882880767764e-7
H16_B1753,0.25,1.841898290007571e-7,41.566,4.4312618245863704e-9
H16_B1752,0.25,4.715219099449553e-5,33.621,1.4024624786441666e-6
H16_B1751,0.25,4.899467690065263e-6,52.848,9.270866806814379e-8
H16_B1749,0.25,7.912923119619468e-6,41.169,1.9220586168280667e-7
H16_B1748,0.25,7.272519463233251e-6,44.915,1.6191738758172662e-7
H16_B1746,0.25,1.919525227029857e-6,77.495,2.4769665488481285e-8
H16_B1744,0.25,1.5528739797966005e-5,41.64,3.7292842934596554e-7
H16_B1743,0.25,4.96194111405405e-6,44.369,1.1183351245360613e-7
H16_B1742,0.25,8.028290799115797e-7,33.183,2.41939872799801e-8
H16_B1741,0.25,4.250716218496839e-6,31.286,1.358664008980643e-7
H16_B1740,0.25,1.270058842633874e-4,43.76,2.902328250991485e-6
H16_B1737,0.25,8.50834045980827e-6,35.504,2.396445600441716e-7
H16_B1736,0.25,2.545177164471274e-5,62.673,4.0610424975209005e-7
H16_B1733,0.25,1.5143858879892695e-8,33.177,4.5645654760504855e-10
H16_B1732,0.25,6.976656761130512e-5,26.047,2.678487642005034e-6
H16_B1729,0.25,7.861108053446231e-7,30.659,2.5640458114896866e-8
H16_B1728,0.25,4.1678721152239355e-5,28.735,1.4504514060288623e-6
H16_B1727,0.25,NaN,19.369,0
H16_B1722,0.25,4.772893437334984e-5,25.595,1.8647757129654165e-6
H16_B1721,0.25,1.3941450335140288e-4,59.49,2.3434947613280025e-6
H16_B1718,0.25,9.038488811417219e-5,27.296,3.311286932670435e-6
H16_B1715,0.25,1.7458843330388406e-6,54.243,3.2186352765128045e-8
H16_B1713,0.25,NaN,46.847,0
H16_B1712,0.25,4.158501456517743e-6,61.227,6.791940576082028e-8
H16_B1711,0.25,4.731051359310163e-5,45.61,1.0372837884915945e-6
H16_B1710,0.25,6.577116395611795e-5,15.946,4.124618334135077e-6
H16_B1709,0.25,1.5260081373502598e-5,55.975,2.7262315986605803e-07
H16_B1708,0.25,8.992386825875771e-5,22.054,4.077440294674785e-6
H16_B1707,0.25,5.725968382958278e-6,21.81,2.625386695533369e-7
H16_B1705,0.25,2.7249055588982144e-5,34.774,7.836042902450724e-7
H16_B1704,0.25,7.694254691180848e-6,33.532,2.2946005878506644e-7
H16_B1702,0.25,2.0205817487623985e-5,46.946,4.304055188434368e-7
H16_B1701,0.25,5.7095876665520506e-5,61.841,9.23268974717752e-7
H16_B1700,0.25,1.3673311877951181e-5,102.067,1.3396408122068035e-7
H16_B1699,0.25,6.214611241129334e-5,36.179,1.7177399157326995e-6
H16_B1697,0.25,5.186748496394591e-5,19.828,2.615870736531466e-6
H16_B1695,0.25,6.115843036627495e-6,28.654,2.1343767141158287e-7
H16_B1694,0.25,1.454321801168332e-4,41.599,3.4960499078543525e-6
H16_B1693,0.25,3.3642759135472856e-7,59.032,5.699071543480291e-9
H16_B1692,0.25,6.96893695861185e-5,50.298,1.3855296350971904e-6
H16_B1690,0.25,1.8874678748126672e-5,28.508,6.620835817358872e-7
H16_B1689,0.25,8.405369814932331e-6,7.757,1.0835851250396198e-6
H16_B1688,0.25,9.902190247821115e-5,38.995,2.5393486979923363e-6
H16_B1687,0.25,2.0705877933898265e-4,330.553,6.264011500091744e-7
H16_B1686,0.25,1.8217384293369325e-5,107.042,1.7018912476756155e-7
H16_B1685,0.25,1.8378841129260725e-4,216.091,8.505139561231484e-7
H16_B1684,0.25,5.92500154111637e-8,27.034,2.19168511545327e-9
H16_B1683,0.25,1.6868914025712118e-4,113.439,1.4870471377314783e-6
H16_B1682,0.25,1.178691294365961e-5,60.639,1.9437841889971157e-7
H16_B1681,0.25,3.981994118771568e-5,40.936,9.727364956936604e-7
H16_B1680,0.25,1.2984437962004853e-4,51.148,2.538601306405891e-6
H16_B1679,0.25,6.476237639934159e-5,84.134,7.697527325378751e-7
H16_B1674,0.25,3.6834000798472944e-6,35.706,1.0315913515508022e-7
H16_B1673,0.25,1.7608257103241015e-5,26.204,6.719682912242793e-7
H16_B1672,0.25,2.3168269919427137e-5,12.942,1.7901614834976926e-6
H16_B1670,0.25,2.8925481357113404e-4,45.238,6.394067234871878e-6
H16_B1669,0.25,4.295987400212651e-6,16.939,2.5361517210063474e-7
H16_B1668,0.25,5.343060618871827e-5,27.94,1.912333793440167e-6
H16_B1667,0.25,3.200908116814352e-5,40.903,7.825607209286243e-7
H16_B1666,0.25,2.4053038165764205e-7,25.812,9.318548801241362e-9
H16_B1665,0.25,1.650064427277085e-5,83.359,1.979467636700398e-7
H16_B1664,0.25,1.4135175207248101e-5,22.044,6.412255129399428e-7
H16_B1663,0.25,1.1400727998719688e-5,36.989,3.0821941654869523e-7
H16_B1662,0.25,1.0716449323462916e-5,59.398,1.8041767944144442e-7
H16_B1660,0.25,1.7982438390858992e-6,14.861,1.2100422845608634e-7
H16_B1659,0.25,NaN,31.325,0
H16_B1657,0.25,2.0965441291747453e-4,30.596,6.852347134183375e-6
H16_B1656,0.25,NaN,8.868,0
H16_B1655,0.25,1.1338640568641442e-5,49.814,2.276195561216012e-7
H16_B1652,0.25,1.080203861658791e-5,34.321,3.147355443194519e-7
H16_B1651,0.25,1.1492304616612912e-5,30.992,3.708151980063536e-7
H16_B1650,0.25,2.1959618716126717e-6,7.662,2.8660426411024165e-7
H16_B1649,0.25,3.3329542604115385e-5,11.417,2.9192907597543474e-6
H16_B1648,0.25,1.1121517375870676e-6,19.063,5.8340855982115495e-8
H16_B1647,0.25,3.443807021323069e-5,26.229,1.3129768658061952e-6
H16_B1646,0.25,2.6837040434833785e-7,52.123,5.148790444685414e-9
H16_B1645,0.25,3.797539623869163e-4,15.186,2.5006845936185715e-5
H16_B1644,0.25,4.314100781560176e-6,82.028,5.259302654654723e-8
H16_B1643,0.25,3.683702336439581e-5,33.055,1.114416075159456e-6
H16_B1642,0.25,4.946226388618538e-4,39.49,1.2525263075762315e-5
H16_B1641,0.25,5.60261865197939e-5,33.819,1.6566482308700405e-6
H16_B1640,0.25,4.000201157646738e-6,36.382,1.0995000708170902e-7
H16_B1639,0.25,2.44169540504392e-4,42.173,5.789712387176439e-6
H16_B1637,0.25,4.766584747095778e-6,63.752,7.476761116664227e-8
H16_B1636,0.25,2.0382420538824598e-5,31.702,6.429380019817235e-7
H16_B1635,0.25,4.126559451946547e-6,10.586,3.8981290874235273e-7
H16_B1634,0.25,3.323398051592505e-5,33.733,9.852067861122655e-7
H16_B1633,0.25,3.593037881958331e-7,19.491,1.843434345060967e-8
H16_B1632,0.25,1.0619330740957983e-05,86.4,1.2290892061293962e-7
H16_B1631,0.25,5.191691153812725e-5,32.475,1.5986731805427943e-6
H16_B1630,0.25,1.1543219360896106e-4,41.937,2.7525143336185485e-6
H16_B1629,0.25,3.8281900556585224e-5,27.873,1.373440266802469e-6
H16_B1628,0.25,1.2692565925312307e-5,13.02,9.748514535570128e-7
H16_B1627,0.25,8.898468161081179e-7,19.42,4.5821154279511734e-8
H16_B1626,0.25,2.9420693181504903e-6,23.187,1.2688443171391255e-7
H16_B1625,0.25,1.1821842867979887e-6,108.561,1.0889585457005635e-8
H16_B1620,0.25,1.3735860858156223e-6,49.495,2.7752017088910443e-8
H16_B1618,0.25,3.249073398942549e-5,35.161,9.240560276848067e-7
H16_B1617,0.25,3.6004282045312753e-7,39.223,9.17937996719087e-9
H16_B1616,0.25,8.025837828255722e-7,37.754,2.1258245029018706e-8
H16_B1615,0.25,1.4977898087186682e-6,37.021,4.0457843081458315e-8
H16_B1614,0.25,3.3636612204429924e-7,35.614,9.444772337965386e-9
H16_B1613,0.25,6.592622160155865e-6,36.927,1.7853121456267407e-7
H16_B1612,0.25,2.992189332508778e-8,32.523,9.200225478918851e-10
H16_B1610,0.25,8.517448976970021e-6,24.183,3.522081204552794e-7
H16_B1609,0.25,5.108162299101115e-6,88.957,5.7422825624752574e-8
H16_B1607,0.25,1.8538010346827756e-5,119.375,1.5529223327185553e-7
H16_B1606,0.25,6.725016340069794e-6,49.745,1.3518979475464455e-7
H16_B1605,0.25,1.8712150174729111e-6,12.108,1.5454369156532138e-7
H16_B1603,0.25,1.3819651170009836e-5,38.08,3.6291100761580456e-7
H16_B1601,0.25,9.75243560992023e-7,31.457,3.1002433830054454e-8
H16_B1600,0.25,3.812506046884333e-5,37.205,1.0247294844468037e-6
H16_B1599,0.25,7.59862385453891e-7,38.671,1.9649411327710458e-8
H16_B1597,0.25,1.4358667699306368e-4,44.831,3.202843500994037e-6
H16_B1596,0.25,2.5674670399525497e-4,47.62,5.391572952441305e-6
H16_B1595,0.25,1.17882368177437e-4,24.453,4.820773245713696e-6
H16_B1594,0.25,6.605616650910515e-7,25.499,2.590539492101853e-8
H16_B1593,0.25,6.224983068198303e-5,46.17,1.348274435390579e-6
H16_B1591,0.25,1.9879209557422038e-5,65.407,3.0393091805803715e-7
H16_B1588,0.25,1.4054139091710727e-4,60.943,2.3061121198022294e-6
H16_B1587,0.25,1.5446806383240483e-4,13.62,1.1341267535418856e-5
H16_B1586,0.25,1.0301917399456283e-6,47.786,2.1558442638965983e-8
H16_B1585,0.25,1.0370072085255661e-4,10.953,9.46779155049362e-6
H16_B1584,0.25,1.9242059323606485e-6,10.737,1.792126229263899e-7
H16_B1583,0.25,2.054996981599363e-5,27.414,7.496158829792672e-7
H16_B1582,0.25,2.8624554430042783e-4,51.443,5.564324481473239e-6
H16_B1580,0.25,8.674538188106121e-5,34.15,2.5401283127689956e-6
H16_B1579,0.25,1.6632578221505726e-5,12.223,1.3607607151685941e-6
H16_B1578,0.25,6.841940813023504e-6,19.337,3.5382638532468864e-7
H16_B1576,0.25,6.725227239814423e-5,21.457,3.1342812321454177e-6
H16_B1574,0.25,1.6282558952490593e-4,49.42,3.2947306662263438e-6
H16_B1573,0.25,8.271727924047829e-6,12.308,6.720610923015786e-7
H16_B1571,0.25,9.845092880227939e-5,212.756,4.6274102165052636e-7
H16_B1570,0.25,3.977559692712271e-6,12.147,3.274520204752013e-7
H16_B1568,0.25,1.309396932899795e-6,13.902,9.418766601206984e-8
H16_B1567,0.25,3.3173319253620177e-6,8.928,3.7156495579771705e-7
H16_B1565,0.25,1.0530478262329518e-6,22.388,4.7036261668436294e-8
H16_B1564,0.25,4.622003906993224e-6,97.488,4.741100347728155e-8
H16_B1563,0.25,3.6072773052816002e-6,72.572,4.9706185653993276e-8
H16_B1562,0.25,1.4265718604331225e-5,95.677,1.491029046095846e-7
H16_B1561,0.25,7.059712810241308e-6,79.873,8.838672405244962e-8
H16_B1560,0.25,2.4147821104836413e-6,82.373,2.9315213850213556e-8
H16_B1558,0.25,5.541568882058062e-7,126.15,4.3928409687340955e-9
H16_B1557,0.25,2.56803001457753e-6,124.379,2.064681348601878e-8
H16_B1554,0.25,5.3144395080738435e-6,42.29,1.2566657621361653e-7
H16_B1553,0.25,6.031099329514322e-6,21.655,2.7850839665270477e-7
H16_B1550,0.25,3.944860122628336e-6,7.975,4.94653306912644e-7
H16_B1549,0.25,6.732657134898974e-5,11.233,5.99364117768982e-6
H16_B1548,0.25,1.0833186016330275e-5,48.543,2.2316680090497653e-7
H16_B1547,0.25,1.0611765039126983e-5,8.009,1.3249800273600929e-6
H16_B1546,0.25,8.14976074673034e-6,63.525,1.2829218019252798e-7
H16_B1545,0.25,1.83993839892413e-5,35.184,5.229474758197277e-7
H16_B1544,0.25,2.5745051369859563e-5,28.364,9.076664564186845e-7
H16_B1543,0.25,8.527300673595898e-6,29.027,2.9377133956646906e-7
H16_B1542,0.25,1.7611891198606575e-5,34.093,5.165837913532566e-7
H16_B1541,0.25,1.3831336530340616e-5,72.904,1.897198580371532e-7
H16_B1540,0.25,7.509128490864635e-6,32.871,2.2844235012213302e-7
H16_B1538,0.25,7.171116176994063e-7,30.455,2.3546597199126785e-8
H16_B1537,0.25,2.6043553279603895e-4,51.512,5.0558225810692445e-6
H16_B1536,0.25,NaN,7.808,0
H16_B1535,0.25,3.7003948711293863e-6,43.138,8.578039944200904e-8
H16_B1534,0.25,1.0537419906073983e-4,49.482,2.1295460785889786e-6
H16_B1533,0.25,4.716152068151771e-4,34.732,1.3578694195991509e-05
H16_B1532,0.25,2.338756348830529e-5,61.102,3.827626507856582e-7
H16_B1531,0.25,5.77232875172296e-5,26.032,2.2173973385536877e-6
H16_B1529,0.25,1.356037870404648e-5,18.952,7.155117509522204e-7
H16_B1528,0.25,5.558996859291707e-6,59.052,9.41373172676913e-8
H16_B1527,0.25,1.7463112913814476e-6,33.996,5.1368140115938566e-8
H16_B1523,0.25,9.215128387952227e-6,76.608,1.2028937432059613e-7
H16_B1522,0.25,5.91234508171195e-6,58.5,1.0106572789251196e-7
H16_B1519,0.25,7.247046910954913e-6,125.944,5.754181946702434e-8
H16_B1517,0.25,8.773395655002858e-7,13.511,6.493520579529908e-8
H16_B1515,0.25,3.969597526973155e-6,45.476,8.728994473949238e-8
H16_B1514,0.25,2.105992377497631e-5,47.8,4.4058417939280985e-7
H16_B1513,0.25,1.263813282944712e-6,27.358,4.619538281105022e-8
H16_B1511,0.25,3.3533241329166222e-6,16.348,2.0512136854151103e-7
H16_B1509,0.25,5.734052393180844e-5,34.092,1.6819348800835516e-6
H16_B1508,0.25,NaN,34.039,0
H16_B1507,0.25,4.293019781380941e-6,43.402,9.891294828305012e-8
H16_B1506,0.25,1.3295863515973495e-6,47.147,2.820086859391583e-8
H16_B1505,0.25,6.457700511949776e-5,13.464,4.796271919154617e-6
H16_B1504,0.25,1.4096845022040538e-5,11.395,1.2371079440140885e-6
H16_B1503,0.25,0.0011986849449808993,31.699,3.7814598093974555e-5
H16_B1502,0.25,0.0013173727765168322,58.724,2.243329433480063e-5
H16_B1501,0.25,0.0019362429838577003,54.96,3.5230039735402116e-5
H16_B1500,0.25,0.0014499888956320522,34.049,4.2585359206791746e-5
H16_B1499,0.25,1.5711050792700896e-5,34.902,4.5014757872617314e-7
H16_B1498,0.25,6.843820544173834e-4,56.494,1.2114243183654608e-5
H16_B1497,0.25,7.553994758477796e-4,44.433,1.70008659295519e-5
H16_B1495,0.25,1.9042235571852398e-5,30.395,6.264923695296067e-7
H16_B1494,0.25,8.492346382735812e-6,63.583,1.335631596926193e-7
H16_B1492,0.25,4.061022208431463e-5,11.747,3.4570717701808655e-6
H16_B1489,0.25,2.0887052457534212e-5,83.074,2.5142707053391206e-7
H16_B1488,0.25,1.0694054161822015e-5,19.344,5.528357196971678e-7
H16_B1486,0.25,7.153746858941627e-7,56.508,1.2659706340591822e-8
H16_B1485,0.25,1.031352384954561e-5,46.995,2.1946002446101946e-7
H16_B1484,0.25,NaN,43.139,0
H16_B1483,0.25,1.2465660695393023e-5,42.597,2.926417516584037e-7
H16_B1482,0.25,2.5817538970332676e-6,34.958,7.385302068291285e-8
H16_B1481,0.25,3.3933624234426037e-6,43.657,7.77277967666721e-8
H16_B1480,0.25,1.2809910589636165e-6,48.219,2.6566105870375092e-8
H16_B1478,0.25,5.671257750572996e-7,30.087,1.884952886819223e-8
H16_B1476,0.25,2.3022674418715584e-5,29.6,7.777930546863372e-7
H16_B1474,0.25,1.1717565526614578e-5,35.687,3.283426885592675e-7
H16_B1472,0.25,6.002559439609201e-6,33.705,1.7809106778250114e-7
H16_B1471,0.25,3.84305983311752e-5,85.495,4.4950696919322994e-7
H16_B1470,0.25,1.824762586155539e-5,30.389,6.004681253596825e-7
H16_B1469,0.25,1.2188422651814122e-5,42.513,2.86698719257971e-7
H16_B1468,0.25,7.518302964478632e-6,53.949,1.3935944993380103e-7
H16_B1467,0.25,1.6877451163832266e-6,9.159,1.8427176726533754e-7
H16_B1466,0.25,4.402023320443122e-6,41.8,1.0531156269002685e-7
H16_B1465,0.25,1.341395021304746e-5,29.493,4.548180996523738e-7
H16_B1463,0.25,1.130165803529038e-6,73.605,1.5354470532287727e-8
H16_B1461,0.25,2.4823543861244925e-5,52.186,4.756743927728687e-7
H16_B1460,0.25,3.577790512875155e-5,50.676,7.060128093920504e-7
H16_B1459,0.25,5.655156335629311e-6,51.472,1.0986859526789925e-7
H16_B1457,0.25,1.5921629076676817e-5,14.58,1.0920184551904539e-6
H16_B1454,0.25,3.832418579017487e-5,24.979,1.5342562068207243e-6
H16_B1453,0.25,3.951304735191885e-5,31.64,1.248832090768611e-6
H16_B1452,0.25,2.7288058445698745e-4,114.269,2.3880543669498063e-6
H16_B1451,0.25,NaN,12.37,0
H16_B1450,0.25,1.1019701276663523e-4,33.538,3.2857359641789977e-6
H16_B1449,0.25,9.322514384455521e-5,45.476,2.0499855713905183e-6
H16_B1448,0.25,7.424557120818014e-5,35.361,2.0996456889844783e-6
H16_B1447,0.25,6.999302728163935e-6,31.382,2.2303558499024712e-7
H16_B1446,0.25,2.1752045004181738e-5,32.137,6.768536267909805e-7
H16_B1445,0.25,8.754984776152853e-7,35.551,2.4626549959643477e-8
H16_B1444,0.25,3.439483945727576e-6,48.451,7.098891551727674e-8
H16_B1443,0.25,1.0611051338824858e-5,20.459,5.186495595495801e-7
H16_B1442,0.25,3.5156094397731586e-7,28.051,1.2532920180290038e-8
H16_B1441,0.25,1.5319536872814192e-4,35.355,4.333060917215158e-6
H16_B1440,0.25,9.878524294983822e-8,34.499,2.8634233731365613e-9
