locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_B1148,0.25,6.033332839678636e-4,59.191,1.0192990217564554e-5
H16_B1147,0.25,2.8175406889354536e-5,31.746,8.875262045408724e-7
H16_B1145,0.25,7.843685330196341e-5,57.069,1.3744213724081974e-6
H16_B1144,0.25,1.7682706869780457e-7,5.803,3.047166443181192e-8
H16_B1143,0.25,3.16017495101736e-5,15.191,2.0802942209317096e-6
H16_B1142,0.25,6.705123063746544e-5,39.772,1.6858903408796502e-6
H16_B1140,0.25,7.066646353034925e-5,25.809,2.7380550788619958e-6
H16_B1139,0.25,7.2462894734224744e-06,21.074,3.438497424989311e-7
H16_B1137,0.25,1.2420475330193056e-5,47.228,2.6298965296419614e-7
H16_B1136,0.25,2.5126441784434457e-5,88.236,2.8476406211109365e-7
H16_B1135,0.25,1.8761220106859653e-6,23.513,7.979083956474994e-8
H16_B1134,0.25,NaN,20.147,NaN
H16_B1133,0.25,2.1602783963491778e-5,33.232,6.500597003939509e-7
H16_B1132,0.25,8.856846010439327e-5,90.803,9.753913428454267e-7
H16_B1131,0.25,1.7146793649818385e-5,26.013,6.591624822134466e-7
H16_B1130,0.25,2.3599748558913794e-5,40.891,5.771379657849843e-7
H16_B1129,0.25,5.749847435442906e-6,51.718,1.1117691007855883e-7
H16_B1128,0.25,5.3146812546810424e-5,57.143,9.300668944019464e-7
H16_B1127,0.25,7.761595672430811e-7,33.524,2.315235554358314e-8
H16_B1125,0.25,1.919456090264781e-5,38.425,4.995331399517972e-7
H16_B1124,0.25,NaN,36.317,NaN
H16_B1123,0.25,2.8314329109130885e-5,53.186,5.323643272502329e-7
H16_B1122,0.25,1.3919167837760748e-6,22.754,6.117239974404829e-8
H16_B1121,0.25,1.1029940815300594e-4,11.039,9.991793473412985e-6
H16_B1120,0.25,1.4579008123187978e-6,62.357,2.337990622253793e-8
H16_B1118,0.25,1.5642512478463908e-6,14.817,1.0557138744998251e-7
H16_B1117,0.25,5.496655789718831e-6,17.085,3.217240731471367e-7
H16_B1115,0.25,6.833330590345794e-7,54.225,1.2601808373159603e-8
H16_B1114,0.25,1.450211963397541e-5,116.902,1.2405364864566397e-7
H16_B1113,0.25,1.2669391154411367e-5,44.085,2.8738553145993796e-7
H16_B1112,0.25,3.0598367412330206e-6,33.715,9.075594664787247e-8
H16_B1111,0.25,4.4459572583609116e-5,34.556,1.286594877405056e-6
H16_B1110,0.25,8.18824670588792e-6,18.618,4.3980270200278877e-7
H16_B1109,0.25,3.5324896895856604e-6,37.622,9.389425574359844e-8
H16_B1108,0.25,2.1069446986492544e-6,42.059,5.009497845049227e-8
H16_B1106,0.25,4.083083393159112e-5,8.939,4.567718305357548e-6
H16_B1105,0.25,1.9175490259589823e-4,43.891,4.3688888974026164e-6
H16_B1103,0.25,2.6196356774797922e-05,26.636,9.83494397612176e-7
H16_B1102,0.25,1.7100862128861084e-4,59.458,2.876124681096082e-6
H16_B1101,0.25,1.1084822478181816e-5,25.005,4.433042382796167e-7
H16_B1100,0.25,1.8513114694941208e-5,80.11,2.310961764441544e-7
H16_B1099,0.25,2.182092334446098e-5,20.022,1.0898473351543792e-6
H16_B1098,0.25,3.243238797794326e-7,49.615,6.536811040601281e-9
H16_B1097,0.25,2.375301140693355e-6,26.762,8.875648833022028e-8
H16_B1096,0.25,3.280732205776545e-4,62.03,5.288944391063268e-6
H16_B1095,0.25,7.086719271779406e-5,18.66,3.797813114565598e-6
H16_B1094,0.25,6.475359772356237e-5,29.921,2.164152191556511e-6
H16_B1093,0.25,1.1380680314797079e-5,38.027,2.9927894166768557e-7
H16_B1092,0.25,3.329407755194216e-6,61.079,5.450986026611791e-8
H16_B1090,0.25,1.0750950189557631e-5,31.421,3.421581168504386e-7
H16_B1089,0.25,6.644126320756326e-6,21.468,3.0948976713044186e-7
H16_B1087,0.25,1.7326035687017733e-5,22.912,7.561991832671846e-7
H16_B1086,0.25,1.5265081080272898e-5,22.672,6.7330103565071e-7
H16_B1085,0.25,9.380860203031252e-6,65.057,1.4419447873451363e-7
H16_B1084,0.25,3.870673339400616e-6,17.378,2.22734108608621e-7
H16_B1083,0.25,3.603183417951762e-5,40.412,8.916122483301399e-7
H16_B1081,0.25,3.448034479555865e-4,43.628,7.903260473906355e-6
H16_B1080,0.25,1.3580691950758782e-5,20.07,6.7666626560831e-7
H16_B1079,0.25,4.038190698278773e-7,31.04,1.3009634981568212e-8
H16_B1078,0.25,3.415827277980147e-5,35.175,9.710951749765877e-7
H16_B1077,0.25,NaN,38.586,NaN
H16_B1076,0.25,1.6415288403232806e-4,41.192,3.98506710119266e-6
H16_B1074,0.25,1.1372472924476517e-6,8.805,1.2915926092534375e-7
H16_B1070,0.25,3.5417184109733675e-6,28.928,1.224321906448205e-7
H16_B1069,0.25,1.8743020054560602e-5,12.323,1.5209786622219104e-6
H16_B1067,0.25,1.4746762224735053e-5,79.359,1.8582343810702066e-7
H16_B1066,0.25,8.344498833159308e-7,30.03,2.7787208901629398e-8
H16_B1063,0.25,3.5300410859000715e-6,32.242,1.0948579759010211e-7
H16_B1062,0.25,2.2565593298842745e-5,125.531,1.797611211481048e-7
H16_B1061,0.25,1.564472544258262e-5,52.354,2.988257906288463e-7
H16_B1060,0.25,3.3446599228528665e-6,29.692,1.126451543463851e-7
H16_B1059,0.25,3.7251544374206198e-6,10.284,3.6222816388765267e-7
H16_B1058,0.25,4.813251717311797e-6,47.473,1.0138924688374017e-7
H16_B1057,0.25,9.008540545759233e-5,31.441,2.865220745446784e-6
H16_B1056,0.25,4.127801805459462e-6,21.019,1.9638430969406073e-7
H16_B1055,0.25,2.9946113357635467e-6,71.573,4.1839958304996946e-8
H16_B1054,0.25,4.735337046211568e-6,33.953,1.3946741219366675e-7
H16_B1051,0.25,1.460082917865012e-5,26.924,5.422979192783434e-7
H16_B1048,0.25,2.3641969478423203e-6,11.07,2.1356792663435594e-7
H16_B1047,0.25,4.370773039174823e-5,62.587,6.983515808674043e-7
H16_B1045,0.25,1.234294227582987e-5,27.458,4.4952080544212507e-7
H16_B1044,0.25,NaN,31.223,NaN
H16_B1043,0.25,2.3394982781682908e-5,42.614,5.489975778308281e-7
H16_B1042,0.25,2.805765471758523e-4,36.797,7.6249842969767176e-6
H16_B1041,0.25,NaN,27.448,NaN
H16_B1040,0.25,3.9085167653376285e-5,39.1,9.996206560965803e-7
H16_B1038,0.25,4.8586769219746e-5,55.187,8.804024357139542e-7
H16_B1036,0.25,3.5898301895452574e-5,29.752,1.206584495007145e-6
H16_B1035,0.25,4.457814486177675e-6,37.571,1.1865040819189467e-7
H16_B1034,0.25,NaN,34.042,NaN
H16_B1033,0.25,3.5735234093823263e-4,35.338,1.0112409896944724e-5
H16_B1032,0.25,3.012553007622862e-6,39.187,7.687633673470441e-8
H16_B1031,0.25,1.8381040230935754e-6,34.307,5.3578104267163415e-8
H16_B1030,0.25,3.251519820647572e-5,34.94,9.306009790061738e-7
H16_B1029,0.25,5.2975231020595144e-5,35.536,1.4907482840104441e-6
H16_B1027,0.25,2.3644850837525097e-7,23.824,9.924803071493073e-9
H16_B1026,0.25,2.03554759753703e-6,74.786,2.7218297509387183e-8
H16_B1025,0.25,2.031155931460455e-7,38.151,5.3239913277776604e-9
H16_B1024,0.25,3.4217319314750806e-4,47.171,7.253888896726973e-6
H16_B1021,0.25,6.345996136362451e-7,41.982,1.511599289305524e-8
H16_B1020,0.25,1.6438060336897476e-6,38.525,4.266855376222577e-8
H16_B1019,0.25,1.8712402297725697e-5,79.602,2.3507452448086352e-7
H16_B1018,0.25,8.443087531591132e-6,11.881,7.106377856738601e-7
H16_B1017,0.25,7.438697905598444e-7,56.721,1.311453942208079e-8
H16_B1016,0.25,1.7464846967727476e-4,36.896,4.733533978677221e-6
H16_B1015,0.25,6.454568719097546e-7,46.447,1.3896632116385443e-8
H16_B1014,0.25,4.9376936674401295e-6,45.216,1.0920235464083796e-7
H16_B1013,0.25,NaN,43.262,NaN
H16_B1012,0.25,1.1829949592934035e-5,45.614,2.593490944213188e-7
H16_B1011,0.25,1.3784042551780792e-6,15.566,8.855224561082353e-8
H16_B1010,0.25,1.6507133852555489e-6,23.43,7.045298272537554e-8
H16_B1009,0.25,1.1149785529215738e-5,119.022,9.367835802805983e-8
H16_B1008,0.25,3.804419275720819e-5,12.184,3.122471500099162e-6
H16_B1007,0.25,3.6608030847534103e-6,13.448,2.722191466949294e-7
H16_B1006,0.25,2.5359637103465807e-6,35.358,7.172248742424857e-8
H16_B1004,0.25,3.0681633042869595e-6,31.563,9.720759447096154e-8
H16_B1003,0.25,4.191977265206266e-6,37.61,1.1145911367206238e-7
H16_B1002,0.25,5.690026607714392e-8,38.183,1.4901989387199518e-9
H16_B1000,0.25,2.6915801934515527e-5,52.184,5.157864850244428e-7
H16_B0998,0.25,5.619157958477633e-7,18.785,2.99130048361865e-8
H16_B0997,0.25,5.125122395297369e-6,35.114,1.4595666672259978e-7
H16_B0994,0.25,9.7130876957998e-6,12.4,7.833135238548226e-7
H16_B0993,0.25,1.3163005530604428e-6,16.821,7.825340663815723e-8
H16_B0992,0.25,1.0522593934048826e-5,42.652,2.467081012390703e-7
H16_B0991,0.25,6.7256730826094e-5,34.188,1.9672613439245935e-6
H16_B0990,0.25,4.986129699557259e-6,26.931,1.851446177103434e-7
H16_B0989,0.25,1.7448597409144446e-6,30.043,5.807874516241536e-8
H16_B0988,0.25,2.6773213154404598e-6,62.304,4.297190092835869e-8
H16_B0987,0.25,1.3174702315529126e-5,27.713,4.7539791128817255e-7
H16_B0986,0.25,1.7096737896203565e-5,45.591,3.7500247628267786e-7
H16_B0985,0.25,2.7970117025515243e-5,23.124,1.209570879844112e-6
H16_B0984,0.25,4.119812835942887e-5,56.229,7.326847064580354e-7
H16_B0983,0.25,6.473175119775694e-5,33.999,1.90393103319971e-6
H16_B0982,0.25,1.2799184205402199e-5,51.008,2.50925035394491e-7
H16_B0981,0.25,6.195561047999229e-6,44.986,1.3772198123859045e-7
H16_B0980,0.25,1.9020696577469189e-6,57.457,3.3104228514313644e-8
H16_B0979,0.25,3.0580906155552326e-6,13.178,2.3206029864586678e-7
H16_B0976,0.25,7.02583391098225e-5,19.804,3.5476842612513887e-6
H16_B0975,0.25,2.7839495346898523e-8,40.4,6.890964194776862e-10
H16_B0974,0.25,5.970906906652351e-5,41.786,1.4289252157785746e-6
H16_B0973,0.25,5.116365405598101e-6,33.146,1.543584566945665e-7
H16_B0972,0.25,1.5419898397061892e-5,38.406,4.014971201651276e-7
H16_B0971,0.25,2.4376669209996217e-5,61.013,3.9953238178742595e-7
H16_B0970,0.25,5.186837136092572e-6,37.168,1.3955114980877563e-7
H16_B0968,0.25,2.977434500176159e-5,32.542,9.149512937668733e-7
H16_B0966,0.25,8.132093706589932e-6,8.224,9.888246238557796e-7
H16_B0965,0.25,2.695515541097957e-6,55.406,4.865024620254047e-8
H16_B0964,0.25,1.4764318065441833e-5,38.768,3.808377544738401e-7
H16_B0963,0.25,3.794705760785113e-5,44.695,8.490224322150382e-7
H16_B0962,0.25,7.33161852892792e-5,21.606,3.3933252471202075e-6
H16_B0961,0.25,1.9965778598200897e-4,50.361,3.964531800043863e-6
H16_B0960,0.25,9.681716028117286e-5,38.346,2.524830758910261e-6
H16_B0958,0.25,5.1127195684967385e-8,16.151,3.1655746198357614e-9
H16_B0957,0.25,6.925104908914655e-8,20.356,3.4019969094687827e-9
H16_B0956,0.25,5.470205128126925e-6,71.196,7.683304017257887e-8
H16_B0953,0.25,7.336759963091098e-8,22.938,3.1985177273917075e-9
H16_B0952,0.25,2.2154871110721004e-6,23.36,9.484105783699061e-8
H16_B0951,0.25,3.72421850342229e-5,15.09,2.468004309756322e-6
H16_B0950,0.25,3.8460643592765786e-4,20.943,1.836443852015747e-5
H16_B0949,0.25,4.577219672384238e-6,51.567,8.876257436702229e-8
H16_B0948,0.25,1.95699164702175e-7,70.628,2.770843924536657e-9
H16_B0947,0.25,8.012624327387126e-5,69.015,1.160997511756448e-6
H16_B0946,0.25,2.1947291704853578e-4,34.281,6.402173712801137e-6
H16_B0945,0.25,9.917663852618207e-6,54.47,1.820757086950286e-7
H16_B0942,0.25,3.879306957036168e-5,38.477,1.0082145065977514e-6
H16_B0941,0.25,1.615689477577157e-4,31.373,5.149936179444608e-6
H16_B0940,0.25,2.969346985934382e-5,29.416,1.0094326169208533e-6
H16_B0938,0.25,2.346675171303714e-6,41.207,5.694845951667712e-8
H16_B0937,0.25,1.8735576746254165e-5,35.97,5.208667430151283e-7
H16_B0935,0.25,6.39425826491414e-7,9.584,6.671805368232616e-8
H16_B0933,0.25,4.675602294383898e-5,11.055,4.2294005376606944e-6
H16_B0932,0.25,9.385758555931472e-6,81.861,1.1465482410343719e-7
H16_B0930,0.25,1.1981477798851107e-5,12.752,9.395763644017493e-7
H16_B0929,0.25,9.662181092238476e-6,26.954,3.584692844193246e-7
H16_B0927,0.25,2.2948968616247263e-5,47.197,4.862378671578122e-7
H16_B0926,0.25,8.409817974017647e-6,47.448,1.772428337130679e-7
H16_B0925,0.25,6.581968330933089e-6,34.194,1.9248898435202342e-7
H16_B0924,0.25,3.9106470232022455e-6,35.186,1.1114213105218681e-7
H16_B0923,0.25,2.9098398417707752e-5,43.744,6.651974766301151e-7
H16_B0921,0.25,2.0416820705570447e-6,21.941,9.305328246465724e-8
H16_B0920,0.25,2.876141429236666e-6,17.143,1.6777351859281724e-7
H16_B0918,0.25,4.1168107607075785e-6,13.686,3.0080452730582924e-7
H16_B0917,0.25,NaN,32.93,NaN
H16_B0916,0.25,1.0464421951597546e-6,30.514,3.4293838734998835e-8
H16_B0915,0.25,4.647491713124519e-6,27.431,1.694248008867529e-7
H16_B0914,0.25,1.8327446442516522e-7,42.574,4.304844844862245e-9
H16_B0912,0.25,2.68228807480959e-6,35.644,7.525216235017366e-8
H16_B0911,0.25,2.2074408302189438e-5,32.51,6.790036389476911e-7
H16_B0910,0.25,2.780218085556197e-5,56.356,4.933313374895658e-7
H16_B0908,0.25,3.12919863793501e-6,34.326,9.116117922085329e-8
H16_B0904,0.25,5.529250899390238e-7,10.054,5.4995533115080945e-8
H16_B0901,0.25,2.109778779929033e-6,35.846,5.8856742172879344e-8
H16_B0900,0.25,2.97799219839806e-6,21.033,1.415866589834099e-7
H16_B0899,0.25,1.2523015424991757e-6,42.422,2.9520096706877936e-8
H16_B0898,0.25,3.5216606216976573e-6,63.244,5.568371105081363e-8
H16_B0897,0.25,6.836149747692057e-5,77.556,8.814469219263573e-7
H16_B0896,0.25,2.1211635425416392e-6,21.233,9.989938032975271e-8
H16_B0895,0.25,4.095846278123041e-6,102.854,3.9821944485611075e-8
H16_B0894,0.25,NaN,25.634,NaN
H16_B0893,0.25,2.154904577241554e-6,28.567,7.543335237307221e-8
H16_B0891,0.25,1.551315158891136e-5,33.832,4.585348660709199e-7
H16_B0890,0.25,1.3821203891069794e-6,31.367,4.406288102486624e-8
H16_B0888,0.25,6.3359214205628694e-6,35.994,1.7602715509704033e-7
H16_B0887,0.25,6.129243005815255e-6,34.754,1.7636079316957059e-7
H16_B0886,0.25,1.1923259071272287e-5,15.392,7.746400124267339e-7
H16_B0885,0.25,4.075521085598589e-6,17.276,2.3590652266720244e-7
H16_B0884,0.25,1.058848512288383e-5,26.149,4.0492887387218745e-7
H16_B0883,0.25,2.545929341610941e-6,49.585,5.134474824263267e-8
H16_B0882,0.25,4.372447587672448e-7,39.313,1.112214175380268e-8
H16_B0877,0.25,5.230092029915604e-6,46.843,1.1165151740741636e-7
H16_B0876,0.25,8.057392032320756e-6,44.24,1.821291146546283e-7
H16_B0875,0.25,4.853937486480034e-6,23.706,2.0475565200708826e-7
H16_B0874,0.25,5.933156793719831e-6,25.279,2.347069422730263e-7
H16_B0873,0.25,2.189098930311216e-5,38.731,5.652058894196421e-7
H16_B0872,0.25,2.3688152938458573e-5,34.44,6.878093187705741e-7
H16_B0871,0.25,3.7670049220649606e-6,48.43,7.778246793444065e-8
H16_B0869,0.25,5.491422758487668e-6,33.078,1.6601435269628356e-7
H16_B0868,0.25,6.206636758189859e-6,59.906,1.0360626244766565e-7
H16_B0865,0.25,2.511783147902205e-7,34.165,7.351919063082703e-9
H16_B0864,0.25,5.9278851067761e-6,36.619,1.618800378703979e-7
H16_B0862,0.25,1.3159146455393032e-5,51.545,2.5529433418164775e-7
H16_B0860,0.25,1.1004171562467495e-5,44.861,2.452948343208465e-7
H16_B0859,0.25,1.6528033864954042e-6,22.76,7.261877796552743e-8
H16_B0857,0.25,7.958323768761765e-5,18.104,4.395892492687674e-6
H16_B0856,0.25,2.4528352076476453e-5,24.999,9.811733299922577e-7
H16_B0855,0.25,8.109355662199904e-7,42.889,1.8907775098976204e-8
H16_B0854,0.25,6.170823494449646e-6,69.486,8.880671638099252e-8
H16_B0853,0.25,4.926369994995714e-6,75.781,6.50079834654559e-8
H16_B0852,0.25,9.590193595828451e-7,36.465,2.629972191369382e-8
H16_B0849,0.25,2.5138549998135985e-6,45.802,5.488526701483775e-8
H16_B0848,0.25,4.05467698255992e-6,23.916,1.6953825817694931e-7
H16_B0847,0.25,5.888270930529572e-6,42.506,1.3852799441324923e-7
H16_B0846,0.25,1.3185114283564413e-5,34.633,3.807095626588633e-7
H16_B0845,0.25,4.943844602136765e-6,47.194,1.047557867978295e-7
H16_B0844,0.25,9.160775619464538e-6,36.011,2.543882596835561e-7
H16_B0842,0.25,7.531314805562603e-6,72.993,1.0317858980398948e-7
H16_B0841,0.25,2.7525528746749316e-6,33.378,8.24660816907823e-8
H16_B0840,0.25,2.7614603953758706e-6,28.197,9.79345460643285e-8
H16_B0839,0.25,8.99045134672996e-7,26.03,3.4538806556780485e-8
H16_B0837,0.25,1.2662539825344123e-6,33.329,3.7992558508638493e-8
H16_B0836,0.25,7.02519173305759e-5,43.308,1.622146423999628e-6
H16_B0835,0.25,2.0792650003611767e-5,58.739,3.539837246737562e-7
H16_B0834,0.25,1.62011957660097e-4,72.561,2.232769086149543e-6
H16_B0833,0.25,NaN,53.056,NaN
H16_B0832,0.25,3.67848326485954e-6,47.122,7.806296984125335e-8
H16_B0831,0.25,NaN,38.769,NaN
H16_B0830,0.25,6.796594935306164e-7,31.158,2.1813322213576494e-8
H16_B0829,0.25,NaN,29.189,NaN
H16_B0828,0.25,1.3304836545610366e-5,29.271,4.5453987037034493e-7
H16_B0827,0.25,8.170664659436489e-6,43.132,1.8943393905769474e-7
H16_B0826,0.25,1.4654246612166043e-5,23.718,6.178533861272469e-7
H16_B0825,0.25,1.9401821133010677e-5,19.942,9.729125029089698e-7
H16_B0824,0.25,1.261550638040167e-4,42.526,2.966539618210429e-6
H16_B0821,0.25,2.1256847901093177e-5,97.744,2.1747470843318443e-7
H16_B0820,0.25,4.925858608203113e-5,34.628,1.422507395230193e-6
H16_B0819,0.25,4.577032113924038e-5,43.268,1.0578330669141255e-6
H16_B0818,0.25,1.862036246155261e-6,20.794,8.954680418174767e-8
H16_B0817,0.25,NaN,41.487,NaN
H16_B0815,0.25,1.8735160692934154e-5,86.089,2.176254886563226e-7
H16_B0813,0.25,3.2892695206239427e-6,38.234,8.602996078422196e-8
H16_B0812,0.25,4.756207963115248e-6,30.004,1.5851912955323447e-7
H16_B0811,0.25,1.2222929426535857e-5,27.095,4.511138374805631e-7
H16_B0810,0.25,5.134928840451731e-6,35.369,1.451816234683404e-7
H16_B0809,0.25,1.7535518173012662e-7,58.029,3.0218542751060094e-9
H16_B0808,0.25,2.009746352859081e-5,43.156,4.6569338049380874e-7
H16_B0807,0.25,2.1796301088645294e-5,29.035,7.506905833871291e-7
H16_B0806,0.25,2.7514193383308905e-6,26.776,1.0275692180799561e-7
H16_B0804,0.25,9.998233718617142e-6,36.237,2.7591229181822836e-7
H16_B0802,0.25,7.701280032724988e-6,44.451,1.7325324588254455e-7
H16_B0800,0.25,8.064870894454535e-6,19.356,4.1665999661368745e-7
H16_B0799,0.25,1.88268463909249e-5,17.855,1.0544299294833323e-6
H16_B0798,0.25,1.5194747294102957e-5,23.26,6.53256547467883e-7
H16_B0797,0.25,3.8428214270845824e-7,17.246,2.2282392595874883e-8
H16_B0794,0.25,5.984785146575902e-5,38.572,1.5515879774385312e-6
H16_B0793,0.25,5.2200768533416e-8,22.702,2.2993907379709275e-9
H16_B0792,0.25,9.632564216655944e-7,67.477,1.4275329692570718e-8
H16_B0791,0.25,1.0082692075881916e-7,52.147,1.933513351848029e-9
H16_B0790,0.25,2.5371446065382725e-5,49.637,5.111397962282718e-7
H16_B0789,0.25,4.9768287108434954e-06,47.851,1.0400678587372249e-7
H16_B0788,0.25,4.233789624004149e-5,72.326,5.85375884744649e-7
H16_B0787,0.25,4.371826402628177e-5,64.357,6.793086070867469e-7
H16_B0786,0.25,2.020601711345741e-5,44.69,4.5213732632484694e-7
H16_B0785,0.25,9.844515902288682e-6,79.013,1.2459362259740402e-7
H16_B0784,0.25,2.4088198861895622e-6,15.462,1.5578967055940773e-7
H16_B0781,0.25,3.36090243006823e-5,17.765,1.891867396604689e-6
H16_B0780,0.25,1.2653372387403167e-6,46.252,2.7357459974494434e-8
H16_B0779,0.25,4.1785329347134634e-5,93.078,4.4892809629702657e-7
H16_B0778,0.25,7.300377706118338e-6,13.717,5.322138737419507e-7
H16_B0777,0.25,3.275999678246379e-4,44.935,7.290530050620628e-6
H16_B0776,0.25,3.5297033615932605e-4,97.992,3.6020321675170017e-6
H16_B0775,0.25,3.8904348877945975e-5,35.143,1.1070298175439197e-6
H16_B0768,0.25,8.203297082241569e-5,58.381,1.405131306802139e-6
H16_B0766,0.25,3.288271190931442e-4,35.257,9.326576824265939e-6
H16_B0765,0.25,5.057882216375985e-6,34.772,1.4545847855676939e-7
H16_B0764,0.25,4.545479534678243e-5,23.021,1.9744926522211213e-6
H16_B0762,0.25,1.4782961791038931e-6,25.267,5.85069924844221e-8
H16_B0761,0.25,3.017781711299862e-7,25.152,1.1998177923425022e-8
H16_B0760,0.25,6.437794288535162e-5,24.343,2.6446182839153605e-6
H16_B0759,0.25,3.986477876468114e-4,40.516,9.83926813226408e-6
H16_B0757,0.25,6.633127776796205e-5,34.313,1.933123823855741e-6
H16_B0756,0.25,2.187206731295391e-5,31.251,6.998837577342776e-7
H16_B0754,0.25,1.801595729641399e-4,99.42,1.8121059441172795e-6
H16_B0753,0.25,3.683202312765605e-5,56.388,6.531890318446487e-7
H16_B0752,0.25,1.448175955231331e-5,40.961,3.53549951229543e-7
H16_B0751,0.25,5.291554471474637e-6,45.325,1.1674692711471896e-7
H16_B0750,0.25,4.1882785734891347e-7,40.378,1.037267465820282e-8
H16_B0749,0.25,8.380739878928416e-6,29.868,2.805926034193256e-7
H16_B0748,0.25,5.9868941701976296e-5,35.456,1.688541902695631e-6
H16_B0747,0.25,3.927628882203909e-5,31.605,1.2427238988147157e-6
H16_B0746,0.25,5.342873578630168e-6,26.183,2.0405887708170063e-7
H16_B0745,0.25,5.1638754448347875e-6,16.862,3.062433545744744e-7
H16_B0744,0.25,NaN,30.62,NaN
H16_B0743,0.25,NaN,81.199,NaN
H16_B0742,0.25,5.653433658251693e-6,34.292,1.6486159040743302e-7
H16_B0741,0.25,2.7226911952931773e-5,18.872,1.4427147071286442e-6
H16_B0739,0.25,1.9738455377011925e-6,34.081,5.7916303444769584e-8
H16_B0738,0.25,4.413980361015196e-5,36.207,1.2190958546731838e-6
H16_B0737,0.25,8.0456075272132e-6,53.019,1.5174951483832587e-7
H16_B0735,0.25,5.048750737675942e-6,60.376,8.362181558360841e-8
H16_B0734,0.25,5.933166329424146e-5,28.464,2.0844457312479434e-6
H16_B0733,0.25,7.098695457366073e-6,32.657,2.1737132796540018e-7
H16_B0732,0.25,2.8418905351162073e-6,20.405,1.3927422372537162e-7
H16_B0731,0.25,3.1277929465180487e-6,26.821,1.166173127966164e-7
H16_B0730,0.25,9.421766130624895e-7,39.999,2.3555004201667278e-8
H16_B0729,0.25,7.991099050352393e-6,10.965,7.287824031329132e-7
H16_B0728,0.25,2.447897722909617e-5,31.033,7.888047313858205e-7
H16_B0727,0.25,8.861373473562738e-6,38.398,2.307769538403755e-7
H16_B0726,0.25,1.0856174405041906e-6,34.138,3.1800850679717345e-08
H16_B0724,0.25,9.202635202343667e-6,74.234,1.23967928474064e-7
H16_B0723,0.25,2.421358762241985e-6,49.661,4.875775280888393e-8
H16_B0722,0.25,1.0963957920973048e-5,43.903,2.4973140607641954e-7
H16_B0721,0.25,7.400818710870616e-5,40.407,1.831568468550156e-6
H16_B0720,0.25,3.444925449526534e-7,35.254,9.771729305969631e-9
H16_B0718,0.25,2.3047695541850293e-5,64.139,3.593398017095729e-7
H16_B0716,0.25,1.1497479021730993e-5,38.829,2.961054629717735e-7
H16_B0715,0.25,1.4796516746638526e-6,46.005,3.216284479217156e-8
H16_B0714,0.25,2.1360999288558587e-5,58.074,3.6782379874915774e-7
H16_B0713,0.25,1.4683754546522337e-4,26.8,5.47901289049341e-6
H16_B0712,0.25,3.0088524302612145e-6,81.872,3.6750689249819404e-8
H16_B0711,0.25,2.2079728563335888e-4,14.984,1.4735536948302114e-5
H16_B0710,0.25,2.111842036129903e-5,9.131,2.3128266741100682e-6
H16_B0709,0.25,5.715756227128242e-7,42.452,1.3464044631885993e-8
H16_B0708,0.25,1.6722088125376022e-5,31.711,5.27327682046483e-7
H16_B0707,0.25,4.74830368072233e-6,43.44,1.0930717497058771e-7
H16_B0705,0.25,6.663796185814087e-6,34.739,1.918246404851633e-7
H16_B0704,0.25,3.848991727350392e-6,41.353,9.307648120693522e-8
H16_B0703,0.25,8.111820388146101e-6,35.079,2.3124434528196645e-7
H16_B0702,0.25,4.2139829573224335e-5,60.678,6.944828368308833e-7
H16_B0701,0.25,4.592099670384866e-6,48.228,9.521646492462607e-8
H16_B0700,0.25,2.0180105334183606e-4,73.411,2.7489211881303358e-6
H16_B0699,0.25,1.1980564694350925e-5,41.936,2.856868727191655e-7
H16_B0697,0.25,2.445663211531028e-6,34.31,7.128135271148435e-8
H16_B0696,0.25,2.0036994387993203e-6,62.002,3.231669040997581e-8
H16_B0695,0.25,2.214327628259526e-6,35.374,6.259760355796705e-8
H16_B0694,0.25,2.1745277725975572e-6,42.909,5.067766139032738e-8
H16_B0693,0.25,2.451020327599533e-6,48.937,5.0085218292897665e-8
H16_B0692,0.25,2.25187250764298e-6,154.562,1.4569379974657289e-8
H16_B0691,0.25,4.370752629807127e-4,51.431,8.498284361196801e-6
H16_B0690,0.25,8.521142777489991e-6,78.614,1.0839217922367506e-7
H16_B0689,0.25,3.092426638040165e-5,7.485,4.1314985144157175e-6
H16_B0688,0.25,3.9095477226200266e-5,44.231,8.838931343673049e-7
H16_B0687,0.25,1.9209174996487087e-5,32.118,5.980812938690791e-7
H16_B0686,0.25,2.3206710161907427e-5,33.356,6.957282096746441e-7
H16_B0685,0.25,NaN,18.671,NaN
H16_B0683,0.25,2.953482817263074e-6,43.094,6.85358244132147e-8
H16_B0682,0.25,1.0610466792831692e-5,42.905,2.4730140526352853e-7
H16_B0681,0.25,4.906782132846642e-5,48.304,1.0158127966310539e-6
H16_B0680,0.25,4.908628340992734e-5,28.336,1.732294022089474e-6
H16_B0679,0.25,1.4950174905888625e-5,32.227,4.63902159862495e-7
H16_B0678,0.25,5.75881814409156e-6,34.245,1.681652254078423e-7
H16_B0677,0.25,3.953766622031291e-6,54.426,7.264481354557179e-8
H16_B0676,0.25,4.824918978700315e-5,44.615,1.0814566801973137e-6
H16_B0675,0.25,8.467438814633006e-5,40.043,2.114586523145869e-6
H16_B0673,0.25,4.028771828498124e-6,25.927,1.5538904726725512e-7
H16_B0672,0.25,2.3524076626259175e-5,41.04,5.731987482031963e-7
